"","LHS","RHS","support","confidence","lift","count"
"6103","{ Montreal QC,Los Angeles CA}","{ Chicago IL}",0.000149835181300569,0.0555555555555556,1.93786295005807,3
"6104","{ Chicago IL, Montreal QC}","{Toronto ON}",9.98901208670463e-05,0.133333333333333,1.14920361601378,2
"6105","{ Chicago IL,Toronto ON}","{ Montreal QC}",9.98901208670463e-05,0.024390243902439,0.729957344416494,2
"6106","{ Montreal QC,Toronto ON}","{ Chicago IL}",9.98901208670463e-05,0.025,0.872038327526132,2
"6107","{ Chicago IL, Montreal QC}","{New York NY}",0.000199780241734093,0.266666666666667,1.33680520781172,4
"6108","{ Chicago IL,New York NY}","{ Montreal QC}",0.000199780241734093,0.0330578512396694,0.989363673424008,4
"6109","{ Montreal QC,New York NY}","{ Chicago IL}",0.000199780241734093,0.0273972602739726,0.955658441124529,4
"6110","{ Chicago IL, Los Angeles CA}","{Vancouver BC}",9.98901208670463e-05,0.153846153846154,3.29092702169625,2
"6111","{ Chicago IL,Vancouver BC}","{ Los Angeles CA}",9.98901208670463e-05,0.1,2.91441048034934,2
"6112","{ Los Angeles CA,Vancouver BC}","{ Chicago IL}",9.98901208670463e-05,0.0606060606060606,2.11403230915426,2
"6113","{ Chicago IL, Los Angeles CA}","{Houston TX}",4.99450604335231e-05,0.0769230769230769,1.58126678249882,1
"6114","{ Chicago IL,Houston TX}","{ Los Angeles CA}",4.99450604335231e-05,0.04,1.16576419213974,1
"6115","{ Los Angeles CA,Houston TX}","{ Chicago IL}",4.99450604335231e-05,0.027027027027027,0.942744137866089,1
"6116","{ Chicago IL, Los Angeles CA}","{Montreal QC}",4.99450604335231e-05,0.0769230769230769,0.92390752618707,1
"6117","{ Chicago IL,Montreal QC}","{ Los Angeles CA}",4.99450604335231e-05,0.0181818181818182,0.529892814608972,1
"6118","{ Los Angeles CA,Montreal QC}","{ Chicago IL}",4.99450604335231e-05,0.0181818181818182,0.634209692746278,1
"6119","{ Chicago IL, Los Angeles CA}","{ New York NY}",4.99450604335231e-05,0.0769230769230769,1.12666704180969,1
"6120","{ Chicago IL, New York NY}","{ Los Angeles CA}",4.99450604335231e-05,0.0344827586206897,1.00496913115495,1
"6121","{ Los Angeles CA, New York NY}","{ Chicago IL}",4.99450604335231e-05,0.032258064516129,1.12521074519501,1
"6122","{ Chicago IL, Los Angeles CA}","{Toronto ON}",9.98901208670463e-05,0.153846153846154,1.32600417232359,2
"6123","{ Chicago IL,Toronto ON}","{ Los Angeles CA}",9.98901208670463e-05,0.024390243902439,0.71083182447545,2
"6124","{ Los Angeles CA,Toronto ON}","{ Chicago IL}",9.98901208670463e-05,0.0253164556962025,0.883076787368235,2
"6125","{ Chicago IL, Los Angeles CA}","{New York NY}",4.99450604335231e-05,0.0769230769230769,0.385616886868765,1
"6126","{ Chicago IL,New York NY}","{ Los Angeles CA}",4.99450604335231e-05,0.00826446280991736,0.240860370276805,1
"6127","{ Los Angeles CA,New York NY}","{ Chicago IL}",4.99450604335231e-05,0.00694444444444444,0.242232868757259,1
"6128","{ Chicago IL,Vancouver BC}","{ New York NY}",9.98901208670463e-05,0.1,1.4646671543526,2
"6129","{ Chicago IL, New York NY}","{Vancouver BC}",9.98901208670463e-05,0.0689655172413793,1.47524314765694,2
"6130","{ New York NY,Vancouver BC}","{ Chicago IL}",9.98901208670463e-05,0.0357142857142857,1.24576903932305,2
"6131","{ Chicago IL,Houston TX}","{ New York NY}",4.99450604335231e-05,0.04,0.585866861741039,1
"6132","{ Chicago IL, New York NY}","{Houston TX}",4.99450604335231e-05,0.0344827586206897,0.708843730085676,1
"6133","{ New York NY,Houston TX}","{ Chicago IL}",4.99450604335231e-05,0.0121951219512195,0.425384550012748,1
"6134","{ Chicago IL, Toronto ON}","{Montreal QC}",9.98901208670463e-05,0.133333333333333,1.60143971205759,2
"6135","{ Chicago IL,Montreal QC}","{ Toronto ON}",9.98901208670463e-05,0.0363636363636364,0.76158235070369,2
"6136","{ Toronto ON,Montreal QC}","{ Chicago IL}",9.98901208670463e-05,0.0125786163522013,0.438761422654658,2
"6137","{ Chicago IL, Toronto ON}","{ New York NY}",4.99450604335231e-05,0.0666666666666667,0.976444769568398,1
"6138","{ Chicago IL, New York NY}","{ Toronto ON}",4.99450604335231e-05,0.0344827586206897,0.72219016015005,1
"6139","{ New York NY, Toronto ON}","{ Chicago IL}",4.99450604335231e-05,0.0188679245283019,0.658142133981987,1
"6140","{ Chicago IL, Toronto ON}","{Los Angeles CA}",4.99450604335231e-05,0.0666666666666667,0.672443324937028,1
"6141","{ Chicago IL,Los Angeles CA}","{ Toronto ON}",4.99450604335231e-05,0.0188679245283019,0.395160653667009,1
"6142","{ Toronto ON,Los Angeles CA}","{ Chicago IL}",4.99450604335231e-05,0.0099009900990099,0.345361713871736,1
"6143","{ Chicago IL, Toronto ON}","{New York NY}",0.000199780241734093,0.266666666666667,1.33680520781172,4
"6144","{ Chicago IL,New York NY}","{ Toronto ON}",0.000199780241734093,0.0330578512396694,0.692347591548809,4
"6145","{ Toronto ON,New York NY}","{ Chicago IL}",0.000199780241734093,0.0216216216216216,0.754195310292871,4
"6146","{ Chicago IL,Montreal QC}","{ New York NY}",0.000149835181300569,0.0545454545454545,0.798909356919598,3
"6147","{ Chicago IL, New York NY}","{Montreal QC}",0.000149835181300569,0.103448275862069,1.24249632832054,3
"6148","{ New York NY,Montreal QC}","{ Chicago IL}",0.000149835181300569,0.0206896551724138,0.721686891745765,3
"6149","{ Chicago IL, New York NY}","{Los Angeles CA}",0.000249725302167616,0.172413793103448,1.73907756449231,5
"6150","{ Chicago IL,Los Angeles CA}","{ New York NY}",0.000249725302167616,0.0943396226415094,1.38176146637037,5
"6151","{ New York NY,Los Angeles CA}","{ Chicago IL}",0.000249725302167616,0.03125,1.09004790940767,5
"6152","{ Chicago IL, New York NY}","{Toronto ON}",0.000249725302167616,0.172413793103448,1.4860391586385,5
"6153","{ Chicago IL,Toronto ON}","{ New York NY}",0.000249725302167616,0.0609756097560976,0.893089728263779,5
"6154","{ New York NY,Toronto ON}","{ Chicago IL}",0.000249725302167616,0.0274725274725275,0.958283876402343,5
"6155","{ Los Angeles CA, Montreal QC}","{Houston TX}",0.000149835181300569,0.157894736842105,3.24575813249757,3
"6156","{ Montreal QC,Houston TX}","{ Los Angeles CA}",0.000149835181300569,0.103448275862069,3.01490739346484,3
"6157","{ Los Angeles CA,Houston TX}","{ Montreal QC}",0.000149835181300569,0.0810810810810811,2.42661495576294,3
"6158","{ Los Angeles CA, Montreal QC}","{ Toronto ON}",4.99450604335231e-05,0.0526315789473684,1.10229024443955,1
"6159","{ Montreal QC, Toronto ON}","{ Los Angeles CA}",4.99450604335231e-05,0.0526315789473684,1.53390025281544,1
"6160","{ Los Angeles CA, Toronto ON}","{ Montreal QC}",4.99450604335231e-05,0.04,1.19713004484305,1
"6161","{ Los Angeles CA, Montreal QC}","{Chicago IL}",0.000149835181300569,0.157894736842105,2.25008428544671,3
"6162","{ Montreal QC,Chicago IL}","{ Los Angeles CA}",0.000149835181300569,0.0535714285714286,1.56129132875858,3
"6163","{ Los Angeles CA,Chicago IL}","{ Montreal QC}",0.000149835181300569,0.0526315789473684,1.57517111163559,3
"6164","{ Los Angeles CA, Montreal QC}","{Toronto ON}",4.99450604335231e-05,0.0526315789473684,0.453633006321227,1
"6165","{ Montreal QC,Toronto ON}","{ Los Angeles CA}",4.99450604335231e-05,0.0125,0.364301310043668,1
"6166","{ Los Angeles CA,Toronto ON}","{ Montreal QC}",4.99450604335231e-05,0.0126582278481013,0.378838621785775,1
"6167","{ Los Angeles CA, Montreal QC}","{New York NY}",0.000199780241734093,0.210526315789474,1.05537253248293,4
"6168","{ Montreal QC,New York NY}","{ Los Angeles CA}",0.000199780241734093,0.0273972602739726,0.798468624753245,4
"6169","{ Los Angeles CA,New York NY}","{ Montreal QC}",0.000199780241734093,0.0277777777777778,0.831340308918784,4
"6170","{ Montreal QC,Vancouver BC}","{ Toronto ON}",9.98901208670463e-05,0.0512820512820513,1.07402639201802,2
"6171","{ Montreal QC, Toronto ON}","{Vancouver BC}",9.98901208670463e-05,0.105263157894737,2.25168690958165,2
"6172","{ Toronto ON,Vancouver BC}","{ Montreal QC}",9.98901208670463e-05,0.0625,1.87051569506726,2
"6173","{ Montreal QC,Vancouver BC}","{ New York NY}",9.98901208670463e-05,0.0512820512820513,0.75111136120646,2
"6174","{ Montreal QC, New York NY}","{Vancouver BC}",9.98901208670463e-05,0.0833333333333333,1.78258547008547,2
"6175","{ New York NY,Vancouver BC}","{ Montreal QC}",9.98901208670463e-05,0.0357142857142857,1.06886611146701,2
"6176","{ Montreal QC, Newark NJ}","{ Jersey City NJ}",4.99450604335231e-05,0.5,16.3846153846154,1
"6177","{ Jersey City NJ, Montreal QC}","{ Newark NJ}",4.99450604335231e-05,0.5,18.9243856332703,1
"6178","{ Jersey City NJ, Newark NJ}","{ Montreal QC}",4.99450604335231e-05,0.00401606425702811,0.120193779602716,1
"6179","{ Montreal QC, Newark NJ}","{New York NY}",4.99450604335231e-05,0.5,2.50650976464697,1
"6180","{ Montreal QC,New York NY}","{ Newark NJ}",4.99450604335231e-05,0.00684931506849315,0.259238159359867,1
"6181","{ Newark NJ,New York NY}","{ Montreal QC}",4.99450604335231e-05,0.0024390243902439,0.0729957344416493,1
"6182","{ Montreal QC,Houston TX}","{ New York NY}",4.99450604335231e-05,0.0344827586206897,0.50505763943193,1
"6183","{ Montreal QC, New York NY}","{Houston TX}",4.99450604335231e-05,0.0416666666666667,0.856519507186858,1
"6184","{ New York NY,Houston TX}","{ Montreal QC}",4.99450604335231e-05,0.0121951219512195,0.364978672208247,1
"6185","{ Jersey City NJ, Montreal QC}","{New York NY}",9.98901208670463e-05,1,5.01301952929394,2
"6186","{ Montreal QC,New York NY}","{ Jersey City NJ}",9.98901208670463e-05,0.0136986301369863,0.448893572181243,2
"6187","{ Jersey City NJ,New York NY}","{ Montreal QC}",9.98901208670463e-05,0.00379506641366224,0.113579700649246,2
"6188","{ Montreal QC, Toronto ON}","{Chicago IL}",0.000199780241734093,0.210526315789474,3.00011238059562,4
"6189","{ Montreal QC,Chicago IL}","{ Toronto ON}",0.000199780241734093,0.0714285714285714,1.49596533173939,4
"6190","{ Toronto ON,Chicago IL}","{ Montreal QC}",0.000199780241734093,0.0571428571428571,1.71018577834721,4
"6191","{ Montreal QC, Toronto ON}","{ New York NY}",9.98901208670463e-05,0.105263157894737,1.54175489931852,2
"6192","{ Montreal QC, New York NY}","{ Toronto ON}",9.98901208670463e-05,0.0833333333333333,1.74529288702929,2
"6193","{ New York NY, Toronto ON}","{ Montreal QC}",9.98901208670463e-05,0.0377358490566038,1.12936796683307,2
"6194","{ Montreal QC, Toronto ON}","{Los Angeles CA}",0.000249725302167616,0.263157894736842,2.65438154580406,5
"6195","{ Montreal QC,Los Angeles CA}","{ Toronto ON}",0.000249725302167616,0.0925925925925926,1.93921431892143,5
"6196","{ Toronto ON,Los Angeles CA}","{ Montreal QC}",0.000249725302167616,0.0495049504950495,1.48159659015229,5
"6197","{ Montreal QC, Toronto ON}","{New York NY}",9.98901208670463e-05,0.105263157894737,0.527686266241467,2
"6198","{ Montreal QC,New York NY}","{ Toronto ON}",9.98901208670463e-05,0.0136986301369863,0.286897460881527,2
"6199","{ Toronto ON,New York NY}","{ Montreal QC}",9.98901208670463e-05,0.0108108108108108,0.323548660768392,2
"6200","{ Montreal QC,Chicago IL}","{ New York NY}",9.98901208670463e-05,0.0357142857142857,0.523095412268785,2
"6201","{ Montreal QC, New York NY}","{Chicago IL}",9.98901208670463e-05,0.0833333333333333,1.18754448398577,2
"6202","{ New York NY,Chicago IL}","{ Montreal QC}",9.98901208670463e-05,0.0166666666666667,0.498804185351271,2
"6203","{ Montreal QC, New York NY}","{Los Angeles CA}",4.99450604335231e-05,0.0416666666666667,0.420277078085642,1
"6204","{ Montreal QC,Los Angeles CA}","{ New York NY}",4.99450604335231e-05,0.0185185185185185,0.271234658213444,1
"6205","{ New York NY,Los Angeles CA}","{ Montreal QC}",4.99450604335231e-05,0.00625,0.187051569506726,1
"6206","{ Montreal QC, New York NY}","{Toronto ON}",0.000149835181300569,0.125,1.07737839001291,3
"6207","{ Montreal QC,Toronto ON}","{ New York NY}",0.000149835181300569,0.0375,0.549250182882224,3
"6208","{ New York NY,Toronto ON}","{ Montreal QC}",0.000149835181300569,0.0164835164835165,0.493322820677081,3
"6209","{ Los Angeles CA,Vancouver BC}","{ Toronto ON}",4.99450604335231e-05,0.0303030303030303,0.634651958919741,1
"6210","{ Los Angeles CA, Toronto ON}","{Vancouver BC}",4.99450604335231e-05,0.04,0.855641025641026,1
"6211","{ Toronto ON,Vancouver BC}","{ Los Angeles CA}",4.99450604335231e-05,0.03125,0.91075327510917,1
"6212","{ Los Angeles CA,Vancouver BC}","{ New York NY}",4.99450604335231e-05,0.0303030303030303,0.443838531621999,1
"6213","{ Los Angeles CA, New York NY}","{Vancouver BC}",4.99450604335231e-05,0.032258064516129,0.690033085194376,1
"6214","{ New York NY,Vancouver BC}","{ Los Angeles CA}",4.99450604335231e-05,0.0178571428571429,0.520430442919526,1
"6215","{ Los Angeles CA,Houston TX}","{ Toronto ON}",4.99450604335231e-05,0.027027027027027,0.566040936333823,1
"6216","{ Los Angeles CA, Toronto ON}","{Houston TX}",4.99450604335231e-05,0.04,0.822258726899384,1
"6217","{ Toronto ON,Houston TX}","{ Los Angeles CA}",4.99450604335231e-05,0.0192307692307692,0.560463553913336,1
"6218","{ Los Angeles CA,Houston TX}","{ New York NY}",0.000149835181300569,0.0810810810810811,1.18756796298859,3
"6219","{ Los Angeles CA, New York NY}","{Houston TX}",0.000149835181300569,0.0967741935483871,1.98933562959528,3
"6220","{ New York NY,Houston TX}","{ Los Angeles CA}",0.000149835181300569,0.0365853658536585,1.06624773671318,3
"6221","{ Los Angeles CA, Toronto ON}","{Chicago IL}",0.000199780241734093,0.16,2.28008540925267,4
"6222","{ Los Angeles CA,Chicago IL}","{ Toronto ON}",0.000199780241734093,0.0701754385964912,1.4697203259194,4
"6223","{ Toronto ON,Chicago IL}","{ Los Angeles CA}",0.000199780241734093,0.0571428571428571,1.66537741734248,4
"6224","{ Los Angeles CA, Toronto ON}","{Montreal QC}",4.99450604335231e-05,0.04,0.480431913617277,1
"6225","{ Los Angeles CA,Montreal QC}","{ Toronto ON}",4.99450604335231e-05,0.0181818181818182,0.380791175351845,1
"6226","{ Toronto ON,Montreal QC}","{ Los Angeles CA}",4.99450604335231e-05,0.00628930817610063,0.183296256625745,1
"6227","{ Los Angeles CA, Toronto ON}","{ New York NY}",9.98901208670463e-05,0.08,1.17173372348208,2
"6228","{ Los Angeles CA, New York NY}","{ Toronto ON}",9.98901208670463e-05,0.0645161290322581,1.35119449318397,2
"6229","{ New York NY, Toronto ON}","{ Los Angeles CA}",9.98901208670463e-05,0.0377358490566038,1.09977753975447,2
"6230","{ Los Angeles CA, Toronto ON}","{New York NY}",0.000199780241734093,0.16,0.802083124687031,4
"6231","{ Los Angeles CA,New York NY}","{ Toronto ON}",0.000199780241734093,0.0277777777777778,0.58176429567643,4
"6232","{ Toronto ON,New York NY}","{ Los Angeles CA}",0.000199780241734093,0.0216216216216216,0.630142806562021,4
"6233","{ Los Angeles CA,Chicago IL}","{ New York NY}",0.000199780241734093,0.0701754385964912,1.02783659954568,4
"6234","{ Los Angeles CA, New York NY}","{Chicago IL}",0.000199780241734093,0.129032258064516,1.83877855584893,4
"6235","{ New York NY,Chicago IL}","{ Los Angeles CA}",0.000199780241734093,0.0333333333333333,0.971470160116448,4
"6236","{ Los Angeles CA,Montreal QC}","{ New York NY}",0.000199780241734093,0.0727272727272727,1.0652124758928,4
"6237","{ Los Angeles CA, New York NY}","{Montreal QC}",0.000199780241734093,0.129032258064516,1.54978036650734,4
"6238","{ New York NY,Montreal QC}","{ Los Angeles CA}",0.000199780241734093,0.0275862068965517,0.803975304923957,4
"6239","{ Los Angeles CA, New York NY}","{Toronto ON}",0.000199780241734093,0.129032258064516,1.11213253162623,4
"6240","{ Los Angeles CA,Toronto ON}","{ New York NY}",0.000199780241734093,0.0506329113924051,0.741603622457011,4
"6241","{ New York NY,Toronto ON}","{ Los Angeles CA}",0.000199780241734093,0.021978021978022,0.640529775900955,4
"6242","{ Toronto ON,Vancouver BC}","{ New York NY}",9.98901208670463e-05,0.0625,0.915416971470373,2
"6243","{ New York NY,Vancouver BC}","{ Toronto ON}",9.98901208670463e-05,0.0357142857142857,0.747982665869695,2
"6244","{ New York NY, Toronto ON}","{Vancouver BC}",9.98901208670463e-05,0.0377358490566038,0.807208514755685,2
"6245","{ Jersey City NJ, Newark NJ}","{Montreal QC}",0.000249725302167616,0.0200803212851406,0.241180679526745,5
"6246","{ Newark NJ,Montreal QC}","{ Jersey City NJ}",0.000249725302167616,0.357142857142857,11.7032967032967,5
"6247","{ Jersey City NJ,Montreal QC}","{ Newark NJ}",0.000249725302167616,0.333333333333333,12.6162570888469,5
"6248","{ Jersey City NJ, Newark NJ}","{ New York NY}",0.000649285785635801,0.0522088353413655,0.76468566291501,13
"6249","{ New York NY, Newark NJ}","{ Jersey City NJ}",0.000649285785635801,0.52,17.04,13
"6250","{ Jersey City NJ, New York NY}","{ Newark NJ}",0.000649285785635801,0.590909090909091,22.3651830211377,13
"6251","{ Jersey City NJ, Newark NJ}","{New York NY}",0.0101388472680052,0.815261044176707,4.0869195359304,203
"6252","{ Newark NJ,New York NY}","{ Jersey City NJ}",0.0101388472680052,0.495121951219512,16.224765478424,203
"6253","{ Jersey City NJ,New York NY}","{ Newark NJ}",0.0101388472680052,0.385199240986717,14.5793179641513,203
"6254","{ Newark NJ,Montreal QC}","{ New York NY}",0.000299670362601139,0.428571428571429,6.27714494722542,6
"6255","{ New York NY, Newark NJ}","{Montreal QC}",0.000299670362601139,0.24,2.88259148170366,6
"6256","{ New York NY,Montreal QC}","{ Newark NJ}",0.000299670362601139,0.0413793103448276,1.56615605240858,6
"6257","{ Toronto ON,Houston TX}","{ New York NY}",4.99450604335231e-05,0.0192307692307692,0.281666760452423,1
"6258","{ New York NY,Houston TX}","{ Toronto ON}",4.99450604335231e-05,0.0121951219512195,0.255408715175018,1
"6259","{ New York NY, Toronto ON}","{Houston TX}",4.99450604335231e-05,0.0188679245283019,0.387857890046879,1
"6260","{ Jersey City NJ,Montreal QC}","{ New York NY}",0.000149835181300569,0.2,2.92933430870519,3
"6261","{ Jersey City NJ, New York NY}","{Montreal QC}",0.000149835181300569,0.136363636363636,1.63783606914981,3
"6262","{ New York NY,Montreal QC}","{ Jersey City NJ}",0.000149835181300569,0.0206896551724138,0.677984084880637,3
"6263","{ Toronto ON,Chicago IL}","{ New York NY}",0.000199780241734093,0.0571428571428571,0.836952659630055,4
"6264","{ New York NY, Toronto ON}","{Chicago IL}",0.000199780241734093,0.0754716981132075,1.07551198549654,4
"6265","{ New York NY,Chicago IL}","{ Toronto ON}",0.000199780241734093,0.0333333333333333,0.698117154811715,4
"6266","{ Toronto ON,Montreal QC}","{ New York NY}",0.000299670362601139,0.0377358490566038,0.55270458654815,6
"6267","{ New York NY, Toronto ON}","{Montreal QC}",0.000299670362601139,0.113207547169811,1.35971296306776,6
"6268","{ New York NY,Montreal QC}","{ Toronto ON}",0.000299670362601139,0.0413793103448276,0.866628192180061,6
"6269","{ New York NY, Toronto ON}","{Los Angeles CA}",0.000299670362601139,0.113207547169811,1.1418848914025,6
"6270","{ Toronto ON,Los Angeles CA}","{ New York NY}",0.000299670362601139,0.0594059405940594,0.870099299615404,6
"6271","{ New York NY,Los Angeles CA}","{ Toronto ON}",0.000299670362601139,0.0375,0.78538179916318,6
"6272","{ Atlanta GA, Birmingham AL, New Orleans LA}","{Jacksonville FL}",4.99450604335231e-05,1,49.3152709359606,1
"6273","{ Birmingham AL, New Orleans LA,Jacksonville FL}","{ Atlanta GA}",4.99450604335231e-05,1,953.428571428571,1
"6274","{ Atlanta GA, New Orleans LA,Jacksonville FL}","{ Birmingham AL}",4.99450604335231e-05,1,2860.28571428571,1
"6275","{ Atlanta GA, Birmingham AL,Jacksonville FL}","{ New Orleans LA}",4.99450604335231e-05,0.166666666666667,3337,1
"6276","{ Cleveland OH, Detroit MI, Pittsburgh PA}","{ Madison WI}",4.99450604335231e-05,1,174.104347826087,1
"6277","{ Detroit MI, Madison WI, Pittsburgh PA}","{ Cleveland OH}",4.99450604335231e-05,1,400.44,1
"6278","{ Cleveland OH, Madison WI, Pittsburgh PA}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6279","{ Cleveland OH, Detroit MI, Madison WI}","{ Pittsburgh PA}",4.99450604335231e-05,1,20022,1
"6280","{ Cleveland OH, Detroit MI, Pittsburgh PA}","{ Toledo OH}",4.99450604335231e-05,1,172.603448275862,1
"6281","{ Detroit MI, Pittsburgh PA, Toledo OH}","{ Cleveland OH}",4.99450604335231e-05,1,400.44,1
"6282","{ Cleveland OH, Pittsburgh PA, Toledo OH}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6283","{ Cleveland OH, Detroit MI, Toledo OH}","{ Pittsburgh PA}",4.99450604335231e-05,0.125,2502.75,1
"6284","{ Cleveland OH, Detroit MI, Pittsburgh PA}","{ Fort Wayne IN}",4.99450604335231e-05,1,138.08275862069,1
"6285","{ Detroit MI, Fort Wayne IN, Pittsburgh PA}","{ Cleveland OH}",4.99450604335231e-05,1,400.44,1
"6286","{ Cleveland OH, Fort Wayne IN, Pittsburgh PA}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6287","{ Cleveland OH, Detroit MI, Fort Wayne IN}","{ Pittsburgh PA}",4.99450604335231e-05,0.2,4004.4,1
"6288","{ Cleveland OH, Detroit MI, Pittsburgh PA}","{ Milwaukee WI}",4.99450604335231e-05,1,110.618784530387,1
"6289","{ Detroit MI, Milwaukee WI, Pittsburgh PA}","{ Cleveland OH}",4.99450604335231e-05,1,400.44,1
"6290","{ Cleveland OH, Milwaukee WI, Pittsburgh PA}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6291","{ Cleveland OH, Detroit MI, Milwaukee WI}","{ Pittsburgh PA}",4.99450604335231e-05,1,20022,1
"6292","{ Cleveland OH, Detroit MI, Pittsburgh PA}","{Chicago IL}",4.99450604335231e-05,1,14.2505338078292,1
"6293","{ Detroit MI, Pittsburgh PA,Chicago IL}","{ Cleveland OH}",4.99450604335231e-05,1,400.44,1
"6294","{ Cleveland OH, Pittsburgh PA,Chicago IL}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6295","{ Cleveland OH, Detroit MI,Chicago IL}","{ Pittsburgh PA}",4.99450604335231e-05,0.166666666666667,3337,1
"6296","{ Detroit MI, Madison WI, Pittsburgh PA}","{ Toledo OH}",4.99450604335231e-05,1,172.603448275862,1
"6297","{ Detroit MI, Pittsburgh PA, Toledo OH}","{ Madison WI}",4.99450604335231e-05,1,174.104347826087,1
"6298","{ Madison WI, Pittsburgh PA, Toledo OH}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6299","{ Detroit MI, Madison WI, Toledo OH}","{ Pittsburgh PA}",4.99450604335231e-05,1,20022,1
"6300","{ Detroit MI, Madison WI, Pittsburgh PA}","{ Fort Wayne IN}",4.99450604335231e-05,1,138.08275862069,1
"6301","{ Detroit MI, Fort Wayne IN, Pittsburgh PA}","{ Madison WI}",4.99450604335231e-05,1,174.104347826087,1
"6302","{ Fort Wayne IN, Madison WI, Pittsburgh PA}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6303","{ Detroit MI, Fort Wayne IN, Madison WI}","{ Pittsburgh PA}",4.99450604335231e-05,1,20022,1
"6304","{ Detroit MI, Madison WI, Pittsburgh PA}","{ Milwaukee WI}",4.99450604335231e-05,1,110.618784530387,1
"6305","{ Detroit MI, Milwaukee WI, Pittsburgh PA}","{ Madison WI}",4.99450604335231e-05,1,174.104347826087,1
"6306","{ Madison WI, Milwaukee WI, Pittsburgh PA}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6307","{ Detroit MI, Madison WI, Milwaukee WI}","{ Pittsburgh PA}",4.99450604335231e-05,1,20022,1
"6308","{ Detroit MI, Madison WI, Pittsburgh PA}","{Chicago IL}",4.99450604335231e-05,1,14.2505338078292,1
"6309","{ Detroit MI, Pittsburgh PA,Chicago IL}","{ Madison WI}",4.99450604335231e-05,1,174.104347826087,1
"6310","{ Madison WI, Pittsburgh PA,Chicago IL}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6311","{ Detroit MI, Madison WI,Chicago IL}","{ Pittsburgh PA}",4.99450604335231e-05,1,20022,1
"6312","{ Detroit MI, Pittsburgh PA, Toledo OH}","{ Fort Wayne IN}",4.99450604335231e-05,1,138.08275862069,1
"6313","{ Detroit MI, Fort Wayne IN, Pittsburgh PA}","{ Toledo OH}",4.99450604335231e-05,1,172.603448275862,1
"6314","{ Fort Wayne IN, Pittsburgh PA, Toledo OH}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6315","{ Detroit MI, Fort Wayne IN, Toledo OH}","{ Pittsburgh PA}",4.99450604335231e-05,0.142857142857143,2860.28571428571,1
"6316","{ Detroit MI, Pittsburgh PA, Toledo OH}","{ Milwaukee WI}",4.99450604335231e-05,1,110.618784530387,1
"6317","{ Detroit MI, Milwaukee WI, Pittsburgh PA}","{ Toledo OH}",4.99450604335231e-05,1,172.603448275862,1
"6318","{ Milwaukee WI, Pittsburgh PA, Toledo OH}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6319","{ Detroit MI, Milwaukee WI, Toledo OH}","{ Pittsburgh PA}",4.99450604335231e-05,0.166666666666667,3337,1
"6320","{ Detroit MI, Pittsburgh PA, Toledo OH}","{Chicago IL}",4.99450604335231e-05,1,14.2505338078292,1
"6321","{ Detroit MI, Pittsburgh PA,Chicago IL}","{ Toledo OH}",4.99450604335231e-05,1,172.603448275862,1
"6322","{ Pittsburgh PA, Toledo OH,Chicago IL}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6323","{ Detroit MI, Toledo OH,Chicago IL}","{ Pittsburgh PA}",4.99450604335231e-05,0.0833333333333333,1668.5,1
"6324","{ Detroit MI, Fort Wayne IN, Pittsburgh PA}","{ Milwaukee WI}",4.99450604335231e-05,1,110.618784530387,1
"6325","{ Detroit MI, Milwaukee WI, Pittsburgh PA}","{ Fort Wayne IN}",4.99450604335231e-05,1,138.08275862069,1
"6326","{ Fort Wayne IN, Milwaukee WI, Pittsburgh PA}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6327","{ Detroit MI, Fort Wayne IN, Milwaukee WI}","{ Pittsburgh PA}",4.99450604335231e-05,1,20022,1
"6328","{ Detroit MI, Fort Wayne IN, Pittsburgh PA}","{Chicago IL}",4.99450604335231e-05,1,14.2505338078292,1
"6329","{ Detroit MI, Pittsburgh PA,Chicago IL}","{ Fort Wayne IN}",4.99450604335231e-05,1,138.08275862069,1
"6330","{ Fort Wayne IN, Pittsburgh PA,Chicago IL}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
"6331","{ Detroit MI, Fort Wayne IN,Chicago IL}","{ Pittsburgh PA}",4.99450604335231e-05,0.166666666666667,3337,1
"6332","{ Detroit MI, Milwaukee WI, Pittsburgh PA}","{Chicago IL}",4.99450604335231e-05,1,14.2505338078292,1
"6333","{ Detroit MI, Pittsburgh PA,Chicago IL}","{ Milwaukee WI}",4.99450604335231e-05,1,110.618784530387,1
"6334","{ Milwaukee WI, Pittsburgh PA,Chicago IL}","{ Detroit MI}",4.99450604335231e-05,1,910.090909090909,1
